datetime,mean_deg_lat,mean_deg_long
2021-06-26T00:00:10Z,52.090666666666664,129.79883333333333
2021-06-26T00:00:11Z,52.011,129.80983333333333
2021-06-26T00:00:12Z,52.594,129.81433333333334
2021-06-26T00:00:13Z,52.507333333333335,129.814
2021-06-26T00:00:14Z,52.418166666666664,129.80983333333333
2021-06-26T00:00:15Z,52.285333333333334,129.80266666666665
2021-06-26T00:00:16Z,52.12983333333333,129.792
2021-06-26T00:00:17Z,51.99333333333333,129.776
2021-06-26T00:00:18Z,51.8745,129.75233333333333
2021-06-26T00:00:19Z,51.75933333333333,129.72166666666666
2021-06-26T00:00:20Z,51.647333333333336,129.65316666666666
2021-06-26T00:00:21Z,51.508,129.58266666666665
2021-06-26T00:00:22Z,51.373666666666665,129.51
2021-06-26T00:00:23Z,51.2445,129.43583333333333
2021-06-26T00:00:24Z,51.24183333333333,129.43533333333335
2021-06-26T00:00:25Z,51.24,129.43466666666666
2021-06-26T00:00:26Z,51.238,129.434
2021-06-26T00:00:27Z,51.236,129.43333333333334
2021-06-26T00:00:28Z,51.234,129.43283333333332
2021-06-26T00:00:29Z,51.232,129.43216666666666
2021-06-26T00:00:30Z,51.22983333333333,129.43116666666666
2021-06-26T00:00:31Z,51.228,129.43083333333334
2021-06-26T00:00:32Z,51.225,129.42983333333333
2021-06-26T00:00:33Z,51.225,129.42983333333333
2021-06-26T00:00:34Z,51.222166666666666,129.42883333333333
2021-06-26T00:00:35Z,51.220166666666664,129.42816666666667
2021-06-26T00:00:36Z,51.218333333333334,129.4275
2021-06-26T00:00:37Z,51.2175,129.42683333333332
2021-06-26T00:00:38Z,51.214333333333336,129.426
2021-06-26T00:00:39Z,51.211333333333336,129.42533333333333
2021-06-26T00:00:40Z,51.2105,129.4245
2021-06-26T00:00:41Z,51.208666666666666,129.42366666666666
2021-06-26T00:00:42Z,51.20666666666666,129.42283333333333
2021-06-26T00:00:43Z,51.20483333333333,129.42216666666667
2021-06-26T00:00:44Z,51.20283333333333,129.42133333333334
2021-06-26T00:00:45Z,51.201,129.4205
2021-06-26T00:00:46Z,51.20016666666667,129.41983333333334
2021-06-26T00:00:47Z,51.196,129.419
2021-06-26T00:00:48Z,51.195166666666665,129.41816666666668
2021-06-26T00:00:49Z,51.193333333333335,129.41716666666667
2021-06-26T00:00:50Z,51.19133333333333,129.41633333333334
2021-06-26T00:00:51Z,51.1895,129.4155
2021-06-26T00:00:52Z,51.187666666666665,129.41466666666668
2021-06-26T00:00:53Z,51.18566666666667,129.41383333333334
2021-06-26T00:00:54Z,51.18383333333333,129.41316666666665
2021-06-26T00:00:55Z,51.18083333333333,129.412
2021-06-26T00:00:56Z,51.179833333333335,129.41166666666666
2021-06-26T00:00:57Z,51.17783333333333,129.41083333333333
2021-06-26T00:00:58Z,51.176,129.41
2021-06-26T00:00:59Z,51.174,129.40916666666666
2021-06-26T00:01:00Z,51.096333333333334,129.40866666666668
2021-06-26T00:01:01Z,51.01233333333333,129.40616666666668
2021-06-26T00:01:02Z,51.59283333333333,129.389
2021-06-26T00:01:03Z,51.472833333333334,129.34516666666667
2021-06-26T00:01:04Z,51.36833333333333,129.2895
2021-06-26T00:01:05Z,51.255833333333335,129.24983333333333
2021-06-26T00:01:06Z,51.13,129.20533333333333
2021-06-26T00:01:07Z,50.988,129.1545
2021-06-26T00:01:08Z,50.82683333333333,129.09716666666668
2021-06-26T00:01:09Z,50.6335,129.0325
2021-06-26T00:01:10Z,50.44733333333333,129.629
2021-06-26T00:01:11Z,50.29216666666667,129.55216666666666
2021-06-26T00:01:12Z,50.128,129.4665
2021-06-26T00:01:13Z,50.61866666666667,129.36966666666666
2021-06-26T00:01:14Z,50.50083333333333,129.2575
2021-06-26T00:01:15Z,50.379666666666665,129.12683333333334
2021-06-26T00:01:16Z,50.25116666666667,128.97533333333334
2021-06-26T00:01:17Z,50.10633333333333,128.8025
2021-06-26T00:01:18Z,49.93683333333333,128.599
2021-06-26T00:01:19Z,49.72266666666667,128.507
2021-06-26T00:01:20Z,49.641666666666666,128.415
2021-06-26T00:01:21Z,49.56133333333333,128.3235
2021-06-26T00:01:22Z,49.480333333333334,128.232
2021-06-27T00:00:00Z,49.4775,128.229
2021-06-27T00:00:01Z,49.39266666666666,128.13283333333334
2021-06-27T00:00:02Z,49.307833333333335,128.48183333333333
2021-06-27T00:00:03Z,49.0575,128.2755
2021-06-27T00:00:04Z,49.5415,128.11183333333332
2021-06-27T00:00:05Z,49.394333333333336,127.966
2021-06-27T00:00:06Z,49.267,127.83183333333334
2021-06-27T00:00:07Z,49.151333333333334,127.621
2021-06-27T00:00:08Z,49.04383333333333,127.43366666666667
2021-06-27T00:00:09Z,48.9555,127.28116666666666
2021-06-27T00:00:10Z,48.882,127.1565
2021-06-27T00:00:11Z,48.82116666666667,127.052
2021-06-27T00:00:12Z,48.7705,127.63016666666667
2021-06-27T00:00:13Z,48.727,127.55416666666666
2021-06-27T00:00:14Z,48.6895,127.453
2021-06-27T00:00:15Z,48.660333333333334,127.38216666666666
2021-06-27T00:00:16Z,48.64116666666666,127.31716666666667
2021-06-27T00:00:17Z,48.62433333333333,127.25933333333333
2021-06-27T00:00:18Z,48.609833333333334,127.207
2021-06-27T00:00:19Z,48.60016666666667,127.15133333333333
2021-06-27T00:00:20Z,48.59133333333333,127.07866666666666
2021-06-27T00:00:21Z,48.58683333333333,127.03033333333333
2021-06-27T00:00:22Z,48.584,126.95483333333334
2021-06-27T00:00:23Z,48.586166666666664,126.87716666666667
2021-06-27T00:00:24Z,48.58566666666667,126.87533333333333
2021-06-27T00:00:25Z,48.585,126.87366666666667
2021-06-27T00:00:26Z,48.5845,126.872
2021-06-27T00:00:27Z,48.584666666666664,126.87116666666667
2021-06-27T00:00:28Z,48.58266666666667,126.86783333333334
2021-06-27T00:00:29Z,48.58283333333333,126.867
2021-06-27T00:00:30Z,48.582166666666666,126.8655
2021-06-27T00:00:31Z,48.5815,126.864
2021-06-27T00:00:32Z,48.58083333333333,126.8615
2021-06-27T00:00:33Z,48.580333333333336,126.86083333333333
2021-06-27T00:00:34Z,48.57966666666667,126.85916666666667
2021-06-27T00:00:35Z,48.5785,126.87216666666667
2021-06-27T00:00:36Z,48.57933333333333,126.83633333333333
2021-06-27T00:00:37Z,48.578,126.82633333333334
2021-06-27T00:00:38Z,48.5775,126.8245
2021-06-27T00:00:39Z,48.5785,126.82416666666667
2021-06-27T00:00:40Z,48.57516666666667,126.8205
2021-06-27T00:00:41Z,48.57783333333333,126.82083333333334
2021-06-27T00:00:42Z,48.5735,126.81716666666667
2021-06-27T00:00:43Z,48.57483333333333,126.8165
2021-06-27T00:00:44Z,48.57416666666667,126.81483333333334
2021-06-27T00:00:45Z,48.57366666666667,126.81316666666666
2021-06-27T00:00:46Z,48.573,126.8115
2021-06-27T00:00:47Z,48.5725,126.80983333333333
2021-06-27T00:00:48Z,48.572833333333335,126.8105
2021-06-27T00:00:49Z,48.571333333333335,126.8045
2021-06-27T00:00:50Z,48.5695,126.80416666666666
2021-06-27T00:00:51Z,48.5705,126.82266666666666
2021-06-27T00:00:52Z,48.57,126.78233333333333
2021-06-27T00:00:53Z,48.568333333333335,126.79916666666666
2021-06-27T00:00:54Z,48.565666666666665,126.7975
2021-06-27T00:00:55Z,48.540166666666664,126.79583333333333
2021-06-27T00:00:56Z,48.53966666666667,126.794
2021-06-27T00:00:57Z,48.53916666666667,126.79216666666667
2021-06-27T00:00:58Z,48.5385,126.79033333333334
2021-06-27T00:00:59Z,48.538,126.78866666666667
2021-06-27T00:01:00Z,48.474833333333336,126.67733333333334
2021-06-27T00:01:01Z,48.41416666666667,126.58583333333333
2021-06-27T00:01:02Z,48.3865,126.504
2021-06-27T00:01:03Z,48.36566666666667,126.41966666666667
2021-06-27T00:01:04Z,48.347166666666666,126.342
2021-06-27T00:01:05Z,48.3405,126.25933333333333
2021-06-27T00:01:06Z,48.33583333333333,126.232
2021-06-27T00:01:07Z,48.34616666666667,126.202
2021-06-27T00:01:08Z,48.3575,126.17433333333334
2021-06-27T00:01:09Z,48.37133333333333,126.1425
2021-06-27T00:01:10Z,48.38816666666666,126.10183333333333
2021-06-27T00:01:11Z,48.4035,126.06983333333334
2021-06-27T00:01:12Z,48.4255,126.014
2021-06-27T00:01:13Z,48.4505,126.6215
2021-06-27T00:01:14Z,48.474333333333334,126.5595
2021-06-27T00:01:15Z,48.4905,126.50566666666667
2021-06-27T00:01:16Z,48.511,126.43666666666667
2021-06-27T00:01:17Z,48.53633333333333,126.34683333333334
2021-06-27T00:01:18Z,48.55833333333333,126.235
2021-06-27T00:01:19Z,48.589166666666664,126.0755
2021-06-27T00:01:20Z,48.62283333333333,125.84316666666666
2021-06-27T00:01:21Z,48.6655,125.7675
2021-06-27T00:01:22Z,48.687333333333335,125.73066666666666
2021-06-28T00:00:00Z,48.68983333333333,125.7265
2021-06-28T00:00:01Z,48.70583333333333,125.69916666666667
2021-06-28T00:00:02Z,48.71066666666667,125.69066666666667
2021-06-28T00:00:03Z,48.7135,125.686
2021-06-28T00:00:04Z,48.717,125.685
2021-06-28T00:00:05Z,48.72816666666667,125.66583333333334
2021-06-28T00:00:06Z,48.740833333333335,125.64333333333333
2021-06-28T00:00:07Z,48.7465,125.63316666666667
2021-06-28T00:00:08Z,48.75566666666667,125.61566666666667
2021-06-28T00:00:09Z,48.761,125.60283333333334
2021-06-28T00:00:10Z,48.76583333333333,125.59466666666667
2021-06-28T00:00:11Z,48.772166666666664,125.58366666666667
2021-06-28T00:00:12Z,48.7775,125.57416666666667
2021-06-28T00:00:13Z,48.784,125.56316666666666
2021-06-28T00:00:14Z,48.781666666666666,125.5505
2021-06-28T00:00:15Z,48.767,125.53433333333334
2021-06-28T00:00:16Z,48.743,125.51566666666666
2021-06-28T00:00:17Z,48.7215,125.499
2021-06-28T00:00:18Z,48.7025,125.474
2021-06-28T00:00:19Z,48.68566666666667,125.41383333333333
2021-06-28T00:00:20Z,48.67033333333333,125.35383333333333
2021-06-28T00:00:21Z,48.6565,125.29716666666667
2021-06-28T00:00:22Z,48.638333333333335,125.25183333333334
2021-06-28T00:00:23Z,48.61783333333333,125.25216666666667
2021-06-28T00:00:24Z,48.61716666666667,125.2495
2021-06-28T00:00:25Z,48.61683333333333,125.24883333333334
2021-06-28T00:00:26Z,48.61666666666667,125.264
2021-06-28T00:00:27Z,48.6165,125.2755
2021-06-28T00:00:28Z,48.616166666666665,125.27033333333333
2021-06-28T00:00:29Z,48.617,125.24683333333333
2021-06-28T00:00:30Z,48.61516666666667,125.24816666666666
2021-06-28T00:00:31Z,48.615,125.24383333333333
2021-06-28T00:00:32Z,48.61516666666667,125.2455
2021-06-28T00:00:33Z,48.61483333333334,125.24516666666666
2021-06-28T00:00:34Z,48.6145,125.24483333333333
2021-06-28T00:00:35Z,48.61416666666667,125.2445
2021-06-28T00:00:36Z,48.61383333333333,125.24416666666667
2021-06-28T00:00:37Z,48.61333333333333,125.24383333333333
2021-06-28T00:00:38Z,48.613,125.2435
2021-06-28T00:00:39Z,48.6125,125.24316666666667
2021-06-28T00:00:40Z,48.61216666666667,125.24283333333334
2021-06-28T00:00:41Z,48.611666666666665,125.2425
2021-06-28T00:00:42Z,48.61116666666667,125.24216666666666
2021-06-28T00:00:43Z,48.61066666666667,125.24183333333333
2021-06-28T00:00:44Z,48.610166666666665,125.2415
2021-06-28T00:00:45Z,48.60966666666667,125.24116666666667
2021-06-28T00:00:46Z,48.61233333333333,125.24233333333333
2021-06-28T00:00:47Z,48.605333333333334,125.2395
2021-06-28T00:00:48Z,48.608,125.24066666666667
2021-06-28T00:00:49Z,48.6075,125.24033333333334
2021-06-28T00:00:50Z,48.607,125.24
2021-06-28T00:00:51Z,48.6065,125.23983333333334
2021-06-28T00:00:52Z,48.605666666666664,125.23933333333333
2021-06-28T00:00:53Z,48.6055,125.23916666666666
2021-06-28T00:00:54Z,48.60483333333333,125.23883333333333
2021-06-28T00:00:55Z,48.60433333333334,125.2385
2021-06-28T00:00:56Z,48.604,125.23816666666667
2021-06-28T00:00:57Z,48.6035,125.23783333333333
2021-06-28T00:00:58Z,48.603,125.2375
2021-06-28T00:00:59Z,48.6025,125.23716666666667
2021-06-28T00:01:00Z,48.596833333333336,125.21766666666667
2021-06-28T00:01:01Z,48.590833333333336,125.1965
2021-06-28T00:01:02Z,48.5845,125.17466666666667
2021-06-28T00:01:03Z,48.576166666666666,125.14583333333333
2021-06-28T00:01:04Z,48.56516666666667,125.12433333333334
